UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Barack Obama,@BarackObama,2017-09-13T14:08:59.000Z,"Barack Obama
@BarackObama
·
Sep 13, 2017","Michelle and I want the 
@ObamaFoundation
 to inspire and empower people to change the world. Here's how we're getting started this fall.
The Obama Foundation
@ObamaFoundation
 · Sep 13, 2017
An announcement from President Obama: get ready for the inaugural Obama Foundation Summit. https://obama.org/summit
0:56
3.8M views
5,647
58.2K
234.8K",,"5,647",58.2K,234.8K,['https://pbs.twimg.com/profile_images/1213134508964425728/D2ZX7SLU_mini.jpg'],https://twitter.com/BarackObama/status/907969359695491072
Barack Obama,@BarackObama,2017-09-20T02:30:52.000Z,"Barack Obama
@BarackObama
·
Sep 19, 2017","Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.
20.3K
393.1K
1.3M",,20.3K,393.1K,1.3M,[],https://twitter.com/BarackObama/status/910330388219916290
Barack Obama,@BarackObama,2017-09-18T20:07:58.000Z,"Barack Obama
@BarackObama
·
Sep 18, 2017","Coding is important – and fun. 
@CSforAll
, thanks for your work to make sure every kid can compete in a high-tech, global economy.
CSforALL
@CSforALL
 · Sep 18, 2017
800+ #CSforALL schools (like Shiprock HS in NM), educators, and advocates on call were thrilled by words of encouragement from @BarackObama
2,436
28.7K
136.4K",,"2,436",28.7K,136.4K,"['https://pbs.twimg.com/profile_images/1532015878505734145/C1zIT6tx_mini.jpg', 'https://pbs.twimg.com/media/DKCCQqKXcAEQr5d?format=png&name=small']",https://twitter.com/BarackObama/status/909871642423197696
Barack Obama,@BarackObama,2017-09-26T17:03:55.000Z,"Barack Obama
@BarackObama
·
Sep 26, 2017","We're expanding our efforts to help Puerto Rico & the USVI, where our fellow Americans need us right now. Join us at http://oneamericaappeal.org
Barack Obama
@BarackObama
 · Sep 7, 2017
Americans always answer the call. http://OneAmericaAppeal.org
0:31
12.2M views
9,687
106.6K
300.5K",,"9,687",106.6K,300.5K,['https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_mini.jpg'],https://twitter.com/BarackObama/status/912724426709504000
Barack Obama,@BarackObama,2017-09-25T23:36:36.000Z,"Barack Obama
@BarackObama
·
Sep 25, 2017","Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament to 
@JoeBiden
.
Joe Biden
@JoeBiden
United States government official
 · Sep 25, 2017
Beau fought to protect the most vulnerable among us. Thanks to my friend @barackobama for honoring his life’s work with the @BeauBidenFdn.
3,655
51.2K
294K",,"3,655",51.2K,294K,"['https://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_mini.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/912453601301209088/pu/img/ScXLUOHYHezflOjH.jpg']",https://twitter.com/BarackObama/status/912460861758955523
Barack Obama,@BarackObama,2017-09-26T17:03:55.000Z,"Barack Obama
@BarackObama
·
Sep 26, 2017","We're expanding our efforts to help Puerto Rico & the USVI, where our fellow Americans need us right now. Join us at http://oneamericaappeal.org
Barack Obama
@BarackObama
 · Sep 7, 2017
Americans always answer the call. http://OneAmericaAppeal.org
12.2M views
0:03 / 0:32
9,687
106.6K
300.5K",,"9,687",106.6K,300.5K,['https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_mini.jpg'],https://twitter.com/BarackObama/status/912724426709504000
Barack Obama,@BarackObama,2017-09-25T23:36:36.000Z,"Barack Obama
@BarackObama
·
Sep 25, 2017","Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament to 
@JoeBiden
.
Joe Biden
@JoeBiden
United States government official
 · Sep 25, 2017
Beau fought to protect the most vulnerable among us. Thanks to my friend @barackobama for honoring his life’s work with the @BeauBidenFdn.
1:29
4.2M views
3,655
51.2K
294K",,"3,655",51.2K,294K,"['https://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_mini.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/BarackObama/status/912460861758955523
Barack Obama,@BarackObama,2017-10-02T12:41:16.000Z,"Barack Obama
@BarackObama
·
Oct 2, 2017","Michelle & I are praying for the victims in Las Vegas. Our thoughts are with their families & everyone enduring another senseless tragedy.
19.3K
338.6K
1.4M",,19.3K,338.6K,1.4M,[],https://twitter.com/BarackObama/status/914832655170011137
Barack Obama,@BarackObama,2017-09-30T02:22:08.000Z,"Barack Obama
@BarackObama
·
Sep 29, 2017","Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country.
7,965
56.6K
453.9K",,"7,965",56.6K,453.9K,"['https://pbs.twimg.com/media/DK8CkAcW0AAGXAY?format=jpg&name=small', 'https://pbs.twimg.com/media/DK8Cj-_X0AA8xz0?format=jpg&name=small']",https://twitter.com/BarackObama/status/913952069765271559
Barack Obama,@BarackObama,2017-10-16T22:59:00.000Z,"Barack Obama
@BarackObama
·
Oct 16, 2017","I'm grateful to 
@SenJohnMcCain
 for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.
16.8K
82.8K
603.9K",,16.8K,82.8K,603.9K,[],https://twitter.com/BarackObama/status/920061541986250758
Barack Obama,@BarackObama,2017-10-22T00:02:08.000Z,"Barack Obama
@BarackObama
·
Oct 21, 2017","Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this year’s hurricanes. Join us.
One America Appeal
@AmericaAppeal
 · Oct 21, 2017
Deep from the Heart | One America Appeal https://pscp.tv/w/bLqB0TFlUkt4RGFPR21WS3d8MXlOeGFWb1ZkTlZLahRaNgDQ78DDnjbL67Tbl3ivXMHq4jRdM0LHRUpPqf9S…
9,087
74.6K
445.3K",,"9,087",74.6K,445.3K,['https://pbs.twimg.com/profile_images/921401187160637440/tViqAvLk_mini.jpg'],https://twitter.com/BarackObama/status/921889369337860096
Barack Obama,@BarackObama,2017-10-23T22:03:41.000Z,"Barack Obama
@BarackObama
·
Oct 23, 2017","I’ll let you and 
@ladygaga
 handle the singing, and we’ll handle the donations. There’s still time to give: http://oneamericaappeal.org.
George Bush
@GeorgeHWBush
 · Oct 23, 2017
Not sure abt 39, @BillClinton, 43 and @BarackObama, but I would have sung w @ladygaga if asked. Thanks to all for supporting @AmericaAppeal.
4,762
48K
275.5K",,"4,762",48K,275.5K,['https://pbs.twimg.com/profile_images/766103644152344576/AxzCN5ld_mini.jpg'],https://twitter.com/BarackObama/status/922584337815613441
Barack Obama,@BarackObama,2017-11-01T00:56:44.000Z,"Barack Obama
@BarackObama
·
Oct 31, 2017","Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.
11K
90.6K
623.1K",,11K,90.6K,623.1K,[],https://twitter.com/BarackObama/status/925526988659548160
Barack Obama,@BarackObama,2017-11-01T13:06:59.000Z,"Barack Obama
@BarackObama
·
Nov 1, 2017","Starting today, you can sign up for 2018 health coverage. Head on over to http://HealthCare.gov and find a plan that meets your needs.
Get America Covered
@GetUSCovered
 · Nov 1, 2017
Today’s the day! You can go to http://HealthCare.gov and sign up for health coverage. Need a pep talk first? @BarackObama has you covered.
1:17
3.7M views
9,211
123.7K
228.4K",,"9,211",123.7K,228.4K,['https://pbs.twimg.com/profile_images/917777860441624576/K32d6p_F_mini.jpg'],https://twitter.com/BarackObama/status/925710762894680064
Barack Obama,@BarackObama,2017-10-30T21:36:12.000Z,"Barack Obama
@BarackObama
·
Oct 30, 2017","Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at 
@ObamaFoundation
.
5,103
19.2K
160.7K",,"5,103",19.2K,160.7K,[],https://twitter.com/BarackObama/status/925114135548919808
Barack Obama,@BarackObama,2017-11-01T13:06:59.000Z,"Barack Obama
@BarackObama
·
Nov 1, 2017","Starting today, you can sign up for 2018 health coverage. Head on over to http://HealthCare.gov and find a plan that meets your needs.
Get America Covered
@GetUSCovered
 · Nov 1, 2017
Today’s the day! You can go to http://HealthCare.gov and sign up for health coverage. Need a pep talk first? @BarackObama has you covered.
3.7M views
0:03 / 1:19
9,211
123.7K
228.4K",,"9,211",123.7K,228.4K,['https://pbs.twimg.com/profile_images/917777860441624576/K32d6p_F_mini.jpg'],https://twitter.com/BarackObama/status/925710762894680064
Barack Obama,@BarackObama,2017-11-06T00:51:09.000Z,"Barack Obama
@BarackObama
·
Nov 5, 2017","We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...
7,002
83.9K
484.7K",,"7,002",83.9K,484.7K,[],https://twitter.com/BarackObama/status/927337524808347648
Barack Obama,@BarackObama,2017-11-06T00:51:32.000Z,"Barack Obama
@BarackObama
·
Nov 5, 2017","May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.
14.3K
106.3K
454.9K",,14.3K,106.3K,454.9K,[],https://twitter.com/BarackObama/status/927337619406643200
Barack Obama,@BarackObama,2017-11-07T01:02:17.000Z,"Barack Obama
@BarackObama
·
Nov 6, 2017","Every election matters - those who show up determine our future. Go vote tomorrow!
vote.org
Everything You Need to Vote - Vote.org
Register to vote. Check your registration status. Get your absentee ballot. Fast, free, easy, secure, nonpartisan.
4,645
52.3K
172.6K",,"4,645",52.3K,172.6K,['https://pbs.twimg.com/card_img/1536508120838524929/pzxLE3T0?format=jpg&name=small'],https://twitter.com/BarackObama/status/927702713298759680
Barack Obama,@BarackObama,2017-11-08T13:25:21.000Z,"Barack Obama
@BarackObama
·
Nov 8, 2017","This is what happens when the people vote. Congrats 
@RalphNortham
 and @PhilMurphyNJ . And congratulations to all the victors in state legislative, county and mayors' races. Every office in a democracy counts!
7,716
65.1K
384.1K",,"7,716",65.1K,384.1K,[],https://twitter.com/BarackObama/status/928252100081078272
Barack Obama,@BarackObama,2017-11-20T19:02:11.000Z,"Barack Obama
@BarackObama
·
Nov 20, 2017","ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy birthday to 
@JoeBiden
, my brother and the best vice president anybody could have.
22K
457.1K
1.7M",,22K,457.1K,1.7M,['https://pbs.twimg.com/media/DPGQiWpWsAEm_JZ?format=jpg&name=small'],https://twitter.com/BarackObama/status/932685522820042754
Barack Obama,@BarackObama,2017-11-23T14:44:27.000Z,"Barack Obama
@BarackObama
·
Nov 23, 2017","From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude.
31.3K
194.1K
1.2M",,31.3K,194.1K,1.2M,['https://pbs.twimg.com/media/DPUyTuOWkAEztAb?format=jpg&name=small'],https://twitter.com/BarackObama/status/933707825821421568
Barack Obama,@BarackObama,2017-11-27T21:13:50.000Z,"Barack Obama
@BarackObama
·
Nov 27, 2017","Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a lifetime of joy and happiness together.
11.7K
101.7K
1M",,11.7K,101.7K,1M,[],https://twitter.com/BarackObama/status/935255366438408192
Barack Obama,@BarackObama,2017-12-11T20:16:29.000Z,"Barack Obama
@BarackObama
·
Dec 11, 2017","Just got off a call to thank folks who are working hard to help more Americans across the country sign up for health coverage. But it's up to all of us to help spread the word: Sign up through this Friday at http://HealthCare.gov.
Get America Covered
@GetUSCovered
 · Dec 11, 2017
FRIDAY DEADLINE: This week is your last chance to sign up for affordable 2018 health coverage. Go to http://HealthCare.gov and #GetCovered today!
6,341
78.2K
201.4K",,"6,341",78.2K,201.4K,"['https://pbs.twimg.com/profile_images/917777860441624576/K32d6p_F_mini.jpg', 'https://pbs.twimg.com/media/DQyUsnWVwAAn0Qu?format=jpg&name=small']",https://twitter.com/BarackObama/status/940314364460060673
Barack Obama,@BarackObama,2017-12-13T00:17:20.000Z,"Barack Obama
@BarackObama
·
Dec 12, 2017","Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!
11.7K
74.6K
607.7K",,11.7K,74.6K,607.7K,[],https://twitter.com/BarackObama/status/940737366255423488
Barack Obama,@BarackObama,2017-12-14T22:39:13.000Z,"Barack Obama
@BarackObama
·
Dec 14, 2017","There's no better time than the holiday season to reach out and give back to our communities. Great to hear from young people at the Boys & Girls Club in DC today.
10.5K
56.1K
369.5K",,10.5K,56.1K,369.5K,['https://pbs.twimg.com/media/DRCoXNpW4AAukLk?format=jpg&name=small'],https://twitter.com/BarackObama/status/941437447296225280
Barack Obama,@BarackObama,2017-12-25T16:05:05.000Z,"Barack Obama
@BarackObama
·
Dec 25, 2017","On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season.
40.6K
227.5K
1.3M",,40.6K,227.5K,1.3M,['https://pbs.twimg.com/media/DR53o7RWAAAPPrU?format=jpg&name=small'],https://twitter.com/BarackObama/status/945324527520804866
Barack Obama,@BarackObama,2017-12-29T16:09:04.000Z,"Barack Obama
@BarackObama
·
Dec 29, 2017","As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed to dominate our collective consciousness, there are countless stories from this year that remind us what's best about America.
18.4K
164.3K
695.7K",,18.4K,164.3K,695.7K,[],https://twitter.com/BarackObama/status/946775081371471872
Barack Obama,@BarackObama,2017-12-29T16:11:11.000Z,"Barack Obama
@BarackObama
·
Dec 29, 2017","All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and all of us ought to try. So go keep changing the world in 2018.
16.5K
104.4K
450K",,16.5K,104.4K,450K,[],https://twitter.com/BarackObama/status/946775615893655552
Barack Obama,@BarackObama,2017-12-29T16:10:36.000Z,"Barack Obama
@BarackObama
·
Dec 29, 2017","Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toiletries, and food for those in need. Just this week, Jahkil reached his goal to give away 5,000 “blessing bags.” That’s a story from 2017. http://chicagotribune.com/lifestyles/stevens/ct-life-stevens-wednesday-10-year-old-helps-homeless-0927-story.html…
3,075
43.6K
276.4K",,"3,075",43.6K,276.4K,[],https://twitter.com/BarackObama/status/946775467536928768
Barack Obama,@BarackObama,2017-12-29T16:10:04.000Z,"Barack Obama
@BarackObama
·
Dec 29, 2017","Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, VA. He wanted to do more, so he decided to give away an entire season’s salary. That’s a story from 2017.
inquirer.com
Chris Long is playing for free, and has never been happier
Chris Long pledged all of his 2017 salary to promote educational equity in Philadelphia, Boston and St. Louis.
3,041
60K
240.7K",,"3,041",60K,240.7K,['https://pbs.twimg.com/card_img/1536807047471239169/hWx_HZdw?format=jpg&name=small'],https://twitter.com/BarackObama/status/946775332564230144
Barack Obama,@BarackObama,2017-12-29T16:09:31.000Z,"Barack Obama
@BarackObama
·
Dec 29, 2017","Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Harvey victims. Thirty wedding guests became an organization of hundreds of volunteers. That’s a story from 2017.
click2houston.com
Couple postpones wedding, inspires help for Harvey victims
It's been a little more than a month since one of the most devastating hurricanes in U.S. History tore through Greater Houston. However, there have been thousands of hands, volunteers, helping...
1,083
20.7K
139.5K",,"1,083",20.7K,139.5K,['https://pbs.twimg.com/card_img/1536891328801406977/gRgMOb8J?format=jpg&name=small'],https://twitter.com/BarackObama/status/946775194101800960
Barack Obama,@BarackObama,2018-01-15T14:46:02.000Z,"Barack Obama
@BarackObama
·
Jan 15, 2018","Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts mattered, pressing on through challenges and doubts to change our world for the better. A permanent inspiration for the rest of us to keep pushing towards justice.
25.9K
324.9K
1.2M",,25.9K,324.9K,1.2M,[],https://twitter.com/BarackObama/status/952914779458424832
Barack Obama,@BarackObama,2018-02-14T16:25:03.000Z,"Barack Obama
@BarackObama
·
Feb 14, 2018","Happy Valentine’s Day, 
@MichelleObama
. You make every day and every place better.
22.2K
218.6K
1.3M",,22.2K,218.6K,1.3M,['https://pbs.twimg.com/media/DWAlTBCUMAACM_S?format=jpg&name=small'],https://twitter.com/BarackObama/status/963811333685817346
Barack Obama,@BarackObama,2018-02-15T17:12:17.000Z,"Barack Obama
@BarackObama
·
Feb 15, 2018","We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly say that we're doing enough to keep them safe from harm, including long overdue, common-sense gun safety laws that most Americans want, then we have to change.
27.8K
336.9K
1.1M",,27.8K,336.9K,1.1M,[],https://twitter.com/BarackObama/status/964185606803853314
Barack Obama,@BarackObama,2018-02-22T16:00:44.000Z,"Barack Obama
@BarackObama
·
Feb 22, 2018","Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless students standing up for their right to be safe; marching and organizing to remake the world as it should be. We've been waiting for you. And we've got your backs.
29.2K
402.3K
1.4M",,29.2K,402.3K,1.4M,[],https://twitter.com/BarackObama/status/966704319658647553
Barack Obama,@BarackObama,2018-02-21T16:33:04.000Z,"Barack Obama
@BarackObama
·
Feb 21, 2018","Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance to generations of Americans.
7,105
32.4K
228.9K",,"7,105",32.4K,228.9K,[],https://twitter.com/BarackObama/status/966350067287363584
Barack Obama,@BarackObama,2018-02-28T02:58:41.000Z,"Barack Obama
@BarackObama
·
Feb 27, 2018","I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want the world to come together on the South Side at a place built with local ideas, values, and hopes. That’s the 
@ObamaFoundation
 and Presidential Center.
The Obama Foundation
@ObamaFoundation
 · Feb 27, 2018
President @BarackObama surprised our public meeting tonight to share his vision for the Obama Presidential Center and our mission to inspire the next generation of leaders: http://Obama.org/Chicago
0:22
2.2M views
6,450
33.3K
215.7K",,"6,450",33.3K,215.7K,['https://pbs.twimg.com/profile_images/1213134508964425728/D2ZX7SLU_mini.jpg'],https://twitter.com/BarackObama/status/968681836078608385
Barack Obama,@BarackObama,2018-02-28T02:58:41.000Z,"Barack Obama
@BarackObama
·
Feb 27, 2018","I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want the world to come together on the South Side at a place built with local ideas, values, and hopes. That’s the 
@ObamaFoundation
 and Presidential Center.
The Obama Foundation
@ObamaFoundation
 · Feb 27, 2018
President @BarackObama surprised our public meeting tonight to share his vision for the Obama Presidential Center and our mission to inspire the next generation of leaders: http://Obama.org/Chicago
0:19
2.2M views
6,450
33.3K
215.7K",,"6,450",33.3K,215.7K,['https://pbs.twimg.com/profile_images/1213134508964425728/D2ZX7SLU_mini.jpg'],https://twitter.com/BarackObama/status/968681836078608385
Barack Obama,@BarackObama,2018-03-14T14:58:59.000Z,"Barack Obama
@BarackObama
·
Mar 14, 2018","Have fun out there among the stars.
7,019
232.4K
1.2M",,"7,019",232.4K,1.2M,['https://pbs.twimg.com/media/DYQeHH1X4AEBFsq?format=jpg&name=small'],https://twitter.com/BarackObama/status/973936533320413184
Barack Obama,@BarackObama,2018-03-14T20:12:59.000Z,"Barack Obama
@BarackObama
·
Mar 14, 2018","Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this year: https://go.obama.org/2018bracket
7,311
42.6K
237.4K",,"7,311",42.6K,237.4K,"['https://pbs.twimg.com/media/DYRl-5MX4AAY5II?format=jpg&name=small', 'https://pbs.twimg.com/media/DYRl-5kX0AAqwn4?format=jpg&name=small']",https://twitter.com/BarackObama/status/974015556675391488
Barack Obama,@BarackObama,2018-03-16T00:22:18.000Z,"Barack Obama
@BarackObama
·
Mar 15, 2018","41: I like the competition. And the loyalty to the home team. - 44
George Bush
@GeorgeHWBush
 · Mar 15, 2018
Respectfully differing with @BarackObama so out on a limb here, but I have a gut feeling my @TAMU @aggiembk #Aggies are going the distance @marchmadness. #GigEm
3,726
28.3K
252.6K",,"3,726",28.3K,252.6K,"['https://pbs.twimg.com/profile_images/766103644152344576/AxzCN5ld_mini.jpg', 'https://pbs.twimg.com/media/DYWQh4xUMAAZhfr?format=jpg&name=small']",https://twitter.com/BarackObama/status/974440685175754752
Barack Obama,@BarackObama,2018-03-12T18:12:41.000Z,"Barack Obama
@BarackObama
·
Mar 12, 2018","Four years ago, 
@MichelleObama
 and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians and Olympians at the White House. Today, we’re so proud of him for winning gold and silver - while still representing the red, white, and blue.
2,808
17.5K
158.1K",,"2,808",17.5K,158.1K,['https://pbs.twimg.com/amplify_video_thumb/973259191484911616/img/fKFd_r-T9JNEjQay.jpg'],https://twitter.com/BarackObama/status/973260504411058176
Barack Obama,@BarackObama,2018-03-15T23:16:02.000Z,"Barack Obama
@BarackObama
·
Mar 15, 2018","Congrats to 
@LoyolaChicago
 and Sister Jean for a last-second upset - I had faith in my pick!
2,107
12.4K
118.6K",,"2,107",12.4K,118.6K,[],https://twitter.com/BarackObama/status/974424008182689792
Barack Obama,@BarackObama,2018-03-19T15:10:02.000Z,"Barack Obama
@BarackObama
·
Mar 19, 2018","In Singapore with young people who are advocating for education, empowering young women, and getting involved all over Southeast Asia with a profoundly optimistic commitment to building the world they want to see.
Ganesh muren
@ganeshmuren
 · Mar 19, 2018
Heading out to enjoy the evening after being starstrucked by a discussion that was chaired by President @BarackObama himself. @ObamaFoundation is here to make waves.
2,845
23.3K
156.1K",,"2,845",23.3K,156.1K,"['https://pbs.twimg.com/profile_images/975759270007353349/_do7knhh_mini.jpg', 'https://pbs.twimg.com/media/DYpspPFUMAABqfW?format=jpg&name=small']",https://twitter.com/BarackObama/status/975751255296487424
Barack Obama,@BarackObama,2018-03-19T21:48:18.000Z,"Barack Obama
@BarackObama
·
Mar 19, 2018","Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started this work with 
@MBK_Alliance
, but there’s so much more all of us have to do—government, private sector, academia & community leaders—to change the odds for our kids.
The Upshot
@UpshotNYT
 · Mar 19, 2018
Even when children grow up next to each other with parents who earn similar incomes, black boys fare worse than white boys in 99 percent of America. http://nyti.ms/2FRyLkR
4,007
24.2K
124.9K",,"4,007",24.2K,124.9K,['https://pbs.twimg.com/profile_images/963904447024840704/xk8zd7ql_mini.jpg'],https://twitter.com/BarackObama/status/975851480648421376
Barack Obama,@BarackObama,2018-03-24T17:07:47.000Z,"Barack Obama
@BarackObama
·
Mar 24, 2018","Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading us forward. Nothing can stand in the way of millions of voices calling for change.
23K
284.7K
1.4M",,23K,284.7K,1.4M,[],https://twitter.com/BarackObama/status/977592827348742146
Barack Obama,@BarackObama,2018-03-25T15:34:31.000Z,"Barack Obama
@BarackObama
·
Mar 25, 2018","Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations to everybody 
@LoyolaChicago
 - let’s keep it going!
4,508
18.2K
205.1K",,"4,508",18.2K,205.1K,[],https://twitter.com/BarackObama/status/977931743880761344
Barack Obama,@BarackObama,2018-04-18T00:44:58.000Z,"Barack Obama
@BarackObama
·
Apr 17, 2018","Our statement on the passing of Former First Lady Barbara Bush:
5,057
45.9K
293K",,"5,057",45.9K,293K,['https://pbs.twimg.com/media/DbBqSoCVwAAULO_?format=jpg&name=small'],https://twitter.com/BarackObama/status/986405191711944704
Barack Obama,@BarackObama,2018-04-23T19:13:36.000Z,"Barack Obama
@BarackObama
·
Apr 23, 2018","These talented young people will create a better future not just in Africa, but around the world. I can’t wait to spend some time with 
@ObamaFoundation
 Leaders and look forward to honoring the Mandela legacy in Johannesburg this summer.
The Obama Foundation
@ObamaFoundation
 · Apr 23, 2018
We’re excited to announce Obama Foundation Leaders: Africa, a one-year program to train and support 200 emerging leaders from across the continent to drive positive change throughout Africa. https://go.obama.org/leaders-africa
4,803
27.5K
181.6K",,"4,803",27.5K,181.6K,"['https://pbs.twimg.com/profile_images/1213134508964425728/D2ZX7SLU_mini.jpg', 'https://pbs.twimg.com/media/DbfFlJ6WsAINLsu?format=jpg&name=small']",https://twitter.com/BarackObama/status/988496127996678145
Barack Obama,@BarackObama,2018-05-08T19:40:56.000Z,"Barack Obama
@BarackObama
·
May 8, 2018","There are few issues more important to the security of the US than the potential spread of nuclear weapons or the potential for even more destructive war in the Middle East. Today’s decision to put the JCPOA at risk is a serious mistake. My full statement: https://facebook.com/barackobama/posts/10155854913976749…
28.2K
124.6K
403.6K",,28.2K,124.6K,403.6K,[],https://twitter.com/BarackObama/status/993938824752451586
Barack Obama,@BarackObama,2018-05-13T14:32:16.000Z,"Barack Obama
@BarackObama
·
May 13, 2018","Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, 
@MichelleObama
 and my mother-in-law, Marian Robinson.
8,637
51.9K
535K",,"8,637",51.9K,535K,['https://pbs.twimg.com/media/DdFXYzAU8AA_WIh?format=jpg&name=small'],https://twitter.com/BarackObama/status/995673081531248642
Barack Obama,@BarackObama,2018-05-23T20:40:01.000Z,"Barack Obama
@BarackObama
·
May 23, 2018","This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle and I are grateful to Chicagoans and the Chicago City Council for making it happen. http://chicagotribune.com/news/obamacenter/ct-met-city-council-obama-pres-dential-center-20180523-story.html…
5,160
18.6K
122.5K",,"5,160",18.6K,122.5K,[],https://twitter.com/BarackObama/status/999389510550028289
Barack Obama,@BarackObama,2018-05-28T16:02:01.000Z,"Barack Obama
@BarackObama
·
May 28, 2018","We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and affirm in our own lives those enduring ideals of justice, equality, and opportunity for which generations of Americans have given that last full measure of devotion.
14.3K
109.5K
538K",,14.3K,109.5K,538K,['https://pbs.twimg.com/media/DeS7x6NWsAAdnKG?format=jpg&name=small'],https://twitter.com/BarackObama/status/1001131488103030784
Barack Obama,@BarackObama,2018-06-01T15:33:58.000Z,"Barack Obama
@BarackObama
·
Jun 1, 2018","This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, for everyone we’ve lost, take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes.
All On The Line
@allontheline
 · Jun 1, 2018
Today is National Gun Violence Awareness Day, and we're proud to be part of the #WearOrange coalition that's calling for meaningful action from Congress to #EndGunViolence. Find out how you can take action at http://wearorange.org.
6,598
43.8K
196.2K",,"6,598",43.8K,196.2K,"['https://pbs.twimg.com/profile_images/1100827504565280774/lMtdX70L_mini.png', 'https://pbs.twimg.com/media/DenJpn7X4AE20RI?format=jpg&name=small']",https://twitter.com/BarackObama/status/1002573982212788224
Barack Obama,@BarackObama,2018-06-08T16:01:17.000Z,"Barack Obama
@BarackObama
·
Jun 8, 2018","“Low plastic stool, cheap but delicious noodles, cold Hanoi beer.” This is how I’ll remember Tony. He taught us about food — but more importantly, about its ability to bring us together. To make us a little less afraid of the unknown. We’ll miss him.
14K
220.3K
1M",,14K,220.3K,1M,['https://pbs.twimg.com/media/DfLlGTqWsAAIoVi?format=jpg&name=small'],https://twitter.com/BarackObama/status/1005117568913412098
Barack Obama,@BarackObama,2018-06-12T15:09:54.000Z,"Barack Obama
@BarackObama
·
Jun 12, 2018","Congratulations to the 
@Capitals
! This 
@NHLBlackhawks
 fan knows what it’s like to lift that cup – and I’m happy for all the Caps fans who cheer so hard for their team, and for a team that celebrates so hard with its fans.
5,448
12.4K
136.2K",,"5,448",12.4K,136.2K,[],https://twitter.com/BarackObama/status/1006554191676964864
Barack Obama,@BarackObama,2018-07-13T13:42:22.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2018","This week, I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity, thriving culture, and remarkable stories. As I prepare for this trip, I wanted to share a list of books that I’d recommend for summer reading: https://facebook.com/barackobama/posts/10156007456406749…
24.6K
57.5K
374.8K",,24.6K,57.5K,374.8K,[],https://twitter.com/BarackObama/status/1017766186296193024
